date_key,datetime,year,month,day,hour,time_of_day,quarter,week,day_of_week,season,is_weekend_or_holiday
8775,2022-01-01 14:00:00,2022,1,1,14,Afternoon,1,52,5,Winter,True
8776,2022-01-01 15:00:00,2022,1,1,15,Afternoon,1,52,5,Winter,True
8777,2022-01-01 16:00:00,2022,1,1,16,Afternoon,1,52,5,Winter,True
8778,2022-01-01 17:00:00,2022,1,1,17,Afternoon,1,52,5,Winter,True
8779,2022-01-01 18:00:00,2022,1,1,18,Evening,1,52,5,Winter,True
8780,2022-01-01 19:00:00,2022,1,1,19,Evening,1,52,5,Winter,True
8781,2022-01-01 20:00:00,2022,1,1,20,Evening,1,52,5,Winter,True
8782,2022-01-01 21:00:00,2022,1,1,21,Night,1,52,5,Winter,True
8783,2022-01-01 22:00:00,2022,1,1,22,Night,1,52,5,Winter,True
8784,2022-01-01 23:00:00,2022,1,1,23,Night,1,52,5,Winter,True
8785,2022-01-02 00:00:00,2022,1,2,0,Night,1,52,6,Winter,False
8786,2022-01-02 01:00:00,2022,1,2,1,Night,1,52,6,Winter,False
8787,2022-01-02 02:00:00,2022,1,2,2,Night,1,52,6,Winter,False
8788,2022-01-02 03:00:00,2022,1,2,3,Night,1,52,6,Winter,False
8789,2022-01-02 04:00:00,2022,1,2,4,Night,1,52,6,Winter,False
8790,2022-01-02 05:00:00,2022,1,2,5,Morning,1,52,6,Winter,False
8791,2022-01-02 06:00:00,2022,1,2,6,Morning,1,52,6,Winter,False
8792,2022-01-02 07:00:00,2022,1,2,7,Morning,1,52,6,Winter,False
8793,2022-01-02 08:00:00,2022,1,2,8,Morning,1,52,6,Winter,False
8794,2022-01-02 09:00:00,2022,1,2,9,Morning,1,52,6,Winter,False
8795,2022-01-02 10:00:00,2022,1,2,10,Morning,1,52,6,Winter,False
8796,2022-01-02 11:00:00,2022,1,2,11,Morning,1,52,6,Winter,False
8797,2022-01-02 12:00:00,2022,1,2,12,Afternoon,1,52,6,Winter,False
8798,2022-01-02 13:00:00,2022,1,2,13,Afternoon,1,52,6,Winter,False
8799,2022-01-02 14:00:00,2022,1,2,14,Afternoon,1,52,6,Winter,False
8800,2022-01-02 15:00:00,2022,1,2,15,Afternoon,1,52,6,Winter,False
8801,2022-01-02 16:00:00,2022,1,2,16,Afternoon,1,52,6,Winter,False
8802,2022-01-02 17:00:00,2022,1,2,17,Afternoon,1,52,6,Winter,False
8803,2022-01-02 18:00:00,2022,1,2,18,Evening,1,52,6,Winter,False
8804,2022-01-02 19:00:00,2022,1,2,19,Evening,1,52,6,Winter,False
8805,2022-01-02 20:00:00,2022,1,2,20,Evening,1,52,6,Winter,False
8806,2022-01-02 21:00:00,2022,1,2,21,Night,1,52,6,Winter,False
8807,2022-01-02 22:00:00,2022,1,2,22,Night,1,52,6,Winter,False
8808,2022-01-02 23:00:00,2022,1,2,23,Night,1,52,6,Winter,False
8809,2022-01-03 00:00:00,2022,1,3,0,Night,1,1,0,Winter,False
8810,2022-01-03 01:00:00,2022,1,3,1,Night,1,1,0,Winter,False
8811,2022-01-03 02:00:00,2022,1,3,2,Night,1,1,0,Winter,False
8812,2022-01-03 03:00:00,2022,1,3,3,Night,1,1,0,Winter,False
8813,2022-01-03 04:00:00,2022,1,3,4,Night,1,1,0,Winter,False
8814,2022-01-03 05:00:00,2022,1,3,5,Morning,1,1,0,Winter,False
8815,2022-01-03 06:00:00,2022,1,3,6,Morning,1,1,0,Winter,False
8816,2022-01-03 07:00:00,2022,1,3,7,Morning,1,1,0,Winter,False
8817,2022-01-03 08:00:00,2022,1,3,8,Morning,1,1,0,Winter,False
8818,2022-01-03 09:00:00,2022,1,3,9,Morning,1,1,0,Winter,False
8819,2022-01-03 10:00:00,2022,1,3,10,Morning,1,1,0,Winter,False
8820,2022-01-03 11:00:00,2022,1,3,11,Morning,1,1,0,Winter,False
8821,2022-01-03 12:00:00,2022,1,3,12,Afternoon,1,1,0,Winter,False
8822,2022-01-03 13:00:00,2022,1,3,13,Afternoon,1,1,0,Winter,False
8823,2022-01-03 14:00:00,2022,1,3,14,Afternoon,1,1,0,Winter,False
8824,2022-01-03 15:00:00,2022,1,3,15,Afternoon,1,1,0,Winter,False
8825,2022-01-03 16:00:00,2022,1,3,16,Afternoon,1,1,0,Winter,False
8826,2022-01-03 17:00:00,2022,1,3,17,Afternoon,1,1,0,Winter,False
8827,2022-01-03 18:00:00,2022,1,3,18,Evening,1,1,0,Winter,False
8828,2022-01-03 19:00:00,2022,1,3,19,Evening,1,1,0,Winter,False
8829,2022-01-03 20:00:00,2022,1,3,20,Evening,1,1,0,Winter,False
8830,2022-01-03 21:00:00,2022,1,3,21,Night,1,1,0,Winter,False
8831,2022-01-03 22:00:00,2022,1,3,22,Night,1,1,0,Winter,False
8832,2022-01-03 23:00:00,2022,1,3,23,Night,1,1,0,Winter,False
8833,2022-01-04 00:00:00,2022,1,4,0,Night,1,1,1,Winter,False
8834,2022-01-04 01:00:00,2022,1,4,1,Night,1,1,1,Winter,False
8835,2022-01-04 02:00:00,2022,1,4,2,Night,1,1,1,Winter,False
8836,2022-01-04 03:00:00,2022,1,4,3,Night,1,1,1,Winter,False
8837,2022-01-04 04:00:00,2022,1,4,4,Night,1,1,1,Winter,False
8838,2022-01-04 05:00:00,2022,1,4,5,Morning,1,1,1,Winter,False
8839,2022-01-04 06:00:00,2022,1,4,6,Morning,1,1,1,Winter,False
8840,2022-01-04 07:00:00,2022,1,4,7,Morning,1,1,1,Winter,False
8841,2022-01-04 08:00:00,2022,1,4,8,Morning,1,1,1,Winter,False
8842,2022-01-04 09:00:00,2022,1,4,9,Morning,1,1,1,Winter,False
8843,2022-01-04 10:00:00,2022,1,4,10,Morning,1,1,1,Winter,False
8844,2022-01-04 11:00:00,2022,1,4,11,Morning,1,1,1,Winter,False
8845,2022-01-04 12:00:00,2022,1,4,12,Afternoon,1,1,1,Winter,False
8846,2022-01-04 13:00:00,2022,1,4,13,Afternoon,1,1,1,Winter,False
8847,2022-01-04 14:00:00,2022,1,4,14,Afternoon,1,1,1,Winter,False
8848,2022-01-04 15:00:00,2022,1,4,15,Afternoon,1,1,1,Winter,False
8849,2022-01-04 16:00:00,2022,1,4,16,Afternoon,1,1,1,Winter,False
8850,2022-01-04 17:00:00,2022,1,4,17,Afternoon,1,1,1,Winter,False
8851,2022-01-04 18:00:00,2022,1,4,18,Evening,1,1,1,Winter,False
8852,2022-01-04 19:00:00,2022,1,4,19,Evening,1,1,1,Winter,False
8853,2022-01-04 20:00:00,2022,1,4,20,Evening,1,1,1,Winter,False
8854,2022-01-04 21:00:00,2022,1,4,21,Night,1,1,1,Winter,False
8855,2022-01-04 22:00:00,2022,1,4,22,Night,1,1,1,Winter,False
8856,2022-01-04 23:00:00,2022,1,4,23,Night,1,1,1,Winter,False
8857,2022-01-05 00:00:00,2022,1,5,0,Night,1,1,2,Winter,False
8858,2022-01-05 01:00:00,2022,1,5,1,Night,1,1,2,Winter,False
8859,2022-01-05 02:00:00,2022,1,5,2,Night,1,1,2,Winter,False
8860,2022-01-05 03:00:00,2022,1,5,3,Night,1,1,2,Winter,False
8861,2022-01-05 04:00:00,2022,1,5,4,Night,1,1,2,Winter,False
8862,2022-01-05 05:00:00,2022,1,5,5,Morning,1,1,2,Winter,False
8863,2022-01-05 06:00:00,2022,1,5,6,Morning,1,1,2,Winter,False
8864,2022-01-05 07:00:00,2022,1,5,7,Morning,1,1,2,Winter,False
8865,2022-01-05 08:00:00,2022,1,5,8,Morning,1,1,2,Winter,False
8866,2022-01-05 09:00:00,2022,1,5,9,Morning,1,1,2,Winter,False
8867,2022-01-05 10:00:00,2022,1,5,10,Morning,1,1,2,Winter,False
8868,2022-01-05 11:00:00,2022,1,5,11,Morning,1,1,2,Winter,False
8869,2022-01-05 12:00:00,2022,1,5,12,Afternoon,1,1,2,Winter,False
8870,2022-01-05 13:00:00,2022,1,5,13,Afternoon,1,1,2,Winter,False
8871,2022-01-05 14:00:00,2022,1,5,14,Afternoon,1,1,2,Winter,False
8872,2022-01-05 15:00:00,2022,1,5,15,Afternoon,1,1,2,Winter,False
8873,2022-01-05 16:00:00,2022,1,5,16,Afternoon,1,1,2,Winter,False
8874,2022-01-05 17:00:00,2022,1,5,17,Afternoon,1,1,2,Winter,False
8875,2022-01-05 18:00:00,2022,1,5,18,Evening,1,1,2,Winter,False
8876,2022-01-05 19:00:00,2022,1,5,19,Evening,1,1,2,Winter,False
8877,2022-01-05 20:00:00,2022,1,5,20,Evening,1,1,2,Winter,False
8878,2022-01-05 21:00:00,2022,1,5,21,Night,1,1,2,Winter,False
8879,2022-01-05 22:00:00,2022,1,5,22,Night,1,1,2,Winter,False
8880,2022-01-05 23:00:00,2022,1,5,23,Night,1,1,2,Winter,False
8881,2022-01-06 00:00:00,2022,1,6,0,Night,1,1,3,Winter,False
8882,2022-01-06 01:00:00,2022,1,6,1,Night,1,1,3,Winter,False
8883,2022-01-06 02:00:00,2022,1,6,2,Night,1,1,3,Winter,False
8884,2022-01-06 03:00:00,2022,1,6,3,Night,1,1,3,Winter,False
8885,2022-01-06 04:00:00,2022,1,6,4,Night,1,1,3,Winter,False
8886,2022-01-06 05:00:00,2022,1,6,5,Morning,1,1,3,Winter,False
8887,2022-01-06 06:00:00,2022,1,6,6,Morning,1,1,3,Winter,False
8888,2022-01-06 07:00:00,2022,1,6,7,Morning,1,1,3,Winter,False
8889,2022-01-06 08:00:00,2022,1,6,8,Morning,1,1,3,Winter,False
8890,2022-01-06 09:00:00,2022,1,6,9,Morning,1,1,3,Winter,False
8891,2022-01-06 10:00:00,2022,1,6,10,Morning,1,1,3,Winter,False
8892,2022-01-06 11:00:00,2022,1,6,11,Morning,1,1,3,Winter,False
8893,2022-01-06 12:00:00,2022,1,6,12,Afternoon,1,1,3,Winter,False
8894,2022-01-06 13:00:00,2022,1,6,13,Afternoon,1,1,3,Winter,False
8895,2022-01-06 14:00:00,2022,1,6,14,Afternoon,1,1,3,Winter,False
8896,2022-01-06 15:00:00,2022,1,6,15,Afternoon,1,1,3,Winter,False
8897,2022-01-06 16:00:00,2022,1,6,16,Afternoon,1,1,3,Winter,False
8898,2022-01-06 17:00:00,2022,1,6,17,Afternoon,1,1,3,Winter,False
8899,2022-01-06 18:00:00,2022,1,6,18,Evening,1,1,3,Winter,False
8900,2022-01-06 19:00:00,2022,1,6,19,Evening,1,1,3,Winter,False
8901,2022-01-06 20:00:00,2022,1,6,20,Evening,1,1,3,Winter,False
8902,2022-01-06 21:00:00,2022,1,6,21,Night,1,1,3,Winter,False
8903,2022-01-06 22:00:00,2022,1,6,22,Night,1,1,3,Winter,False
8904,2022-01-06 23:00:00,2022,1,6,23,Night,1,1,3,Winter,False
8905,2022-01-07 00:00:00,2022,1,7,0,Night,1,1,4,Winter,False
8906,2022-01-07 01:00:00,2022,1,7,1,Night,1,1,4,Winter,False
8907,2022-01-07 02:00:00,2022,1,7,2,Night,1,1,4,Winter,False
8908,2022-01-07 03:00:00,2022,1,7,3,Night,1,1,4,Winter,False
8909,2022-01-07 04:00:00,2022,1,7,4,Night,1,1,4,Winter,False
8910,2022-01-07 05:00:00,2022,1,7,5,Morning,1,1,4,Winter,False
8911,2022-01-07 06:00:00,2022,1,7,6,Morning,1,1,4,Winter,False
8912,2022-01-07 07:00:00,2022,1,7,7,Morning,1,1,4,Winter,False
8913,2022-01-07 08:00:00,2022,1,7,8,Morning,1,1,4,Winter,False
8914,2022-01-07 09:00:00,2022,1,7,9,Morning,1,1,4,Winter,False
8915,2022-01-07 10:00:00,2022,1,7,10,Morning,1,1,4,Winter,False
8916,2022-01-07 11:00:00,2022,1,7,11,Morning,1,1,4,Winter,False
8917,2022-01-07 12:00:00,2022,1,7,12,Afternoon,1,1,4,Winter,False
8918,2022-01-07 13:00:00,2022,1,7,13,Afternoon,1,1,4,Winter,False
8919,2022-01-07 14:00:00,2022,1,7,14,Afternoon,1,1,4,Winter,False
8920,2022-01-07 15:00:00,2022,1,7,15,Afternoon,1,1,4,Winter,False
8921,2022-01-07 16:00:00,2022,1,7,16,Afternoon,1,1,4,Winter,False
8922,2022-01-07 17:00:00,2022,1,7,17,Afternoon,1,1,4,Winter,False
8923,2022-01-07 18:00:00,2022,1,7,18,Evening,1,1,4,Winter,False
8924,2022-01-07 19:00:00,2022,1,7,19,Evening,1,1,4,Winter,False
8925,2022-01-07 20:00:00,2022,1,7,20,Evening,1,1,4,Winter,False
8926,2022-01-07 21:00:00,2022,1,7,21,Night,1,1,4,Winter,False
8927,2022-01-07 22:00:00,2022,1,7,22,Night,1,1,4,Winter,False
8928,2022-01-07 23:00:00,2022,1,7,23,Night,1,1,4,Winter,False
8929,2022-01-08 00:00:00,2022,1,8,0,Night,1,1,5,Winter,False
8930,2022-01-08 01:00:00,2022,1,8,1,Night,1,1,5,Winter,False
8931,2022-01-08 02:00:00,2022,1,8,2,Night,1,1,5,Winter,False
8932,2022-01-08 03:00:00,2022,1,8,3,Night,1,1,5,Winter,False
8933,2022-01-08 04:00:00,2022,1,8,4,Night,1,1,5,Winter,False
8934,2022-01-08 05:00:00,2022,1,8,5,Morning,1,1,5,Winter,False
8935,2022-01-08 06:00:00,2022,1,8,6,Morning,1,1,5,Winter,False
8936,2022-01-08 07:00:00,2022,1,8,7,Morning,1,1,5,Winter,False
8937,2022-01-08 08:00:00,2022,1,8,8,Morning,1,1,5,Winter,False
8938,2022-01-08 09:00:00,2022,1,8,9,Morning,1,1,5,Winter,False
8939,2022-01-08 10:00:00,2022,1,8,10,Morning,1,1,5,Winter,False
8940,2022-01-08 11:00:00,2022,1,8,11,Morning,1,1,5,Winter,False
8941,2022-01-08 12:00:00,2022,1,8,12,Afternoon,1,1,5,Winter,False
8942,2022-01-08 13:00:00,2022,1,8,13,Afternoon,1,1,5,Winter,False
8943,2022-01-08 14:00:00,2022,1,8,14,Afternoon,1,1,5,Winter,False
8944,2022-01-08 15:00:00,2022,1,8,15,Afternoon,1,1,5,Winter,False
8945,2022-01-08 16:00:00,2022,1,8,16,Afternoon,1,1,5,Winter,False
8946,2022-01-08 17:00:00,2022,1,8,17,Afternoon,1,1,5,Winter,False
8947,2022-01-08 18:00:00,2022,1,8,18,Evening,1,1,5,Winter,False
8948,2022-01-08 19:00:00,2022,1,8,19,Evening,1,1,5,Winter,False
8949,2022-01-08 20:00:00,2022,1,8,20,Evening,1,1,5,Winter,False
8950,2022-01-08 21:00:00,2022,1,8,21,Night,1,1,5,Winter,False
8951,2022-01-08 22:00:00,2022,1,8,22,Night,1,1,5,Winter,False
8952,2022-01-08 23:00:00,2022,1,8,23,Night,1,1,5,Winter,False
8953,2022-01-09 00:00:00,2022,1,9,0,Night,1,1,6,Winter,False
8954,2022-01-09 01:00:00,2022,1,9,1,Night,1,1,6,Winter,False
8955,2022-01-09 02:00:00,2022,1,9,2,Night,1,1,6,Winter,False
8956,2022-01-09 03:00:00,2022,1,9,3,Night,1,1,6,Winter,False
8957,2022-01-09 04:00:00,2022,1,9,4,Night,1,1,6,Winter,False
8958,2022-01-09 05:00:00,2022,1,9,5,Morning,1,1,6,Winter,False
8959,2022-01-09 06:00:00,2022,1,9,6,Morning,1,1,6,Winter,False
8960,2022-01-09 07:00:00,2022,1,9,7,Morning,1,1,6,Winter,False
8961,2022-01-09 08:00:00,2022,1,9,8,Morning,1,1,6,Winter,False
8962,2022-01-09 09:00:00,2022,1,9,9,Morning,1,1,6,Winter,False
8963,2022-01-09 10:00:00,2022,1,9,10,Morning,1,1,6,Winter,False
8964,2022-01-09 11:00:00,2022,1,9,11,Morning,1,1,6,Winter,False
8965,2022-01-09 12:00:00,2022,1,9,12,Afternoon,1,1,6,Winter,False
8966,2022-01-09 13:00:00,2022,1,9,13,Afternoon,1,1,6,Winter,False
8967,2022-01-09 14:00:00,2022,1,9,14,Afternoon,1,1,6,Winter,False
8968,2022-01-09 15:00:00,2022,1,9,15,Afternoon,1,1,6,Winter,False
8969,2022-01-09 16:00:00,2022,1,9,16,Afternoon,1,1,6,Winter,False
8970,2022-01-09 17:00:00,2022,1,9,17,Afternoon,1,1,6,Winter,False
8971,2022-01-09 18:00:00,2022,1,9,18,Evening,1,1,6,Winter,False
8972,2022-01-09 19:00:00,2022,1,9,19,Evening,1,1,6,Winter,False
8973,2022-01-09 20:00:00,2022,1,9,20,Evening,1,1,6,Winter,False
8974,2022-01-09 21:00:00,2022,1,9,21,Night,1,1,6,Winter,False
8975,2022-01-09 22:00:00,2022,1,9,22,Night,1,1,6,Winter,False
8976,2022-01-09 23:00:00,2022,1,9,23,Night,1,1,6,Winter,False
8977,2022-01-10 00:00:00,2022,1,10,0,Night,1,2,0,Winter,False
8978,2022-01-10 01:00:00,2022,1,10,1,Night,1,2,0,Winter,False
8979,2022-01-10 02:00:00,2022,1,10,2,Night,1,2,0,Winter,False
8980,2022-01-10 03:00:00,2022,1,10,3,Night,1,2,0,Winter,False
8981,2022-01-10 04:00:00,2022,1,10,4,Night,1,2,0,Winter,False
8982,2022-01-10 05:00:00,2022,1,10,5,Morning,1,2,0,Winter,False
8983,2022-01-10 06:00:00,2022,1,10,6,Morning,1,2,0,Winter,False
8984,2022-01-10 07:00:00,2022,1,10,7,Morning,1,2,0,Winter,False
8985,2022-01-10 08:00:00,2022,1,10,8,Morning,1,2,0,Winter,False
8986,2022-01-10 09:00:00,2022,1,10,9,Morning,1,2,0,Winter,False
8987,2022-01-10 10:00:00,2022,1,10,10,Morning,1,2,0,Winter,False
8988,2022-01-10 11:00:00,2022,1,10,11,Morning,1,2,0,Winter,False
8989,2022-01-10 12:00:00,2022,1,10,12,Afternoon,1,2,0,Winter,False
8990,2022-01-10 13:00:00,2022,1,10,13,Afternoon,1,2,0,Winter,False
8991,2022-01-10 14:00:00,2022,1,10,14,Afternoon,1,2,0,Winter,False
8992,2022-01-10 15:00:00,2022,1,10,15,Afternoon,1,2,0,Winter,False
8993,2022-01-10 16:00:00,2022,1,10,16,Afternoon,1,2,0,Winter,False
8994,2022-01-10 17:00:00,2022,1,10,17,Afternoon,1,2,0,Winter,False
8995,2022-01-10 18:00:00,2022,1,10,18,Evening,1,2,0,Winter,False
8996,2022-01-10 19:00:00,2022,1,10,19,Evening,1,2,0,Winter,False
8997,2022-01-10 20:00:00,2022,1,10,20,Evening,1,2,0,Winter,False
8998,2022-01-10 21:00:00,2022,1,10,21,Night,1,2,0,Winter,False
8999,2022-01-10 22:00:00,2022,1,10,22,Night,1,2,0,Winter,False
9000,2022-01-10 23:00:00,2022,1,10,23,Night,1,2,0,Winter,False
9001,2022-01-11 00:00:00,2022,1,11,0,Night,1,2,1,Winter,False
9002,2022-01-11 01:00:00,2022,1,11,1,Night,1,2,1,Winter,False
9003,2022-01-11 02:00:00,2022,1,11,2,Night,1,2,1,Winter,False
9004,2022-01-11 03:00:00,2022,1,11,3,Night,1,2,1,Winter,False
9005,2022-01-11 04:00:00,2022,1,11,4,Night,1,2,1,Winter,False
9006,2022-01-11 05:00:00,2022,1,11,5,Morning,1,2,1,Winter,False
9007,2022-01-11 06:00:00,2022,1,11,6,Morning,1,2,1,Winter,False
9008,2022-01-11 07:00:00,2022,1,11,7,Morning,1,2,1,Winter,False
9009,2022-01-11 08:00:00,2022,1,11,8,Morning,1,2,1,Winter,False
9010,2022-01-11 09:00:00,2022,1,11,9,Morning,1,2,1,Winter,False
9011,2022-01-11 10:00:00,2022,1,11,10,Morning,1,2,1,Winter,False
9012,2022-01-11 11:00:00,2022,1,11,11,Morning,1,2,1,Winter,False
9013,2022-01-11 12:00:00,2022,1,11,12,Afternoon,1,2,1,Winter,False
9014,2022-01-11 13:00:00,2022,1,11,13,Afternoon,1,2,1,Winter,False
9015,2022-01-11 14:00:00,2022,1,11,14,Afternoon,1,2,1,Winter,False
9016,2022-01-11 15:00:00,2022,1,11,15,Afternoon,1,2,1,Winter,False
9017,2022-01-11 16:00:00,2022,1,11,16,Afternoon,1,2,1,Winter,False
9018,2022-01-11 17:00:00,2022,1,11,17,Afternoon,1,2,1,Winter,False
9019,2022-01-11 18:00:00,2022,1,11,18,Evening,1,2,1,Winter,False
9020,2022-01-11 19:00:00,2022,1,11,19,Evening,1,2,1,Winter,False
9021,2022-01-11 20:00:00,2022,1,11,20,Evening,1,2,1,Winter,False
9022,2022-01-11 21:00:00,2022,1,11,21,Night,1,2,1,Winter,False
9023,2022-01-11 22:00:00,2022,1,11,22,Night,1,2,1,Winter,False
9024,2022-01-11 23:00:00,2022,1,11,23,Night,1,2,1,Winter,False
9025,2022-01-12 00:00:00,2022,1,12,0,Night,1,2,2,Winter,False
9026,2022-01-12 01:00:00,2022,1,12,1,Night,1,2,2,Winter,False
9027,2022-01-12 02:00:00,2022,1,12,2,Night,1,2,2,Winter,False
9028,2022-01-12 03:00:00,2022,1,12,3,Night,1,2,2,Winter,False
9029,2022-01-12 04:00:00,2022,1,12,4,Night,1,2,2,Winter,False
9030,2022-01-12 05:00:00,2022,1,12,5,Morning,1,2,2,Winter,False
9031,2022-01-12 06:00:00,2022,1,12,6,Morning,1,2,2,Winter,False
9032,2022-01-12 07:00:00,2022,1,12,7,Morning,1,2,2,Winter,False
9033,2022-01-12 08:00:00,2022,1,12,8,Morning,1,2,2,Winter,False
9034,2022-01-12 09:00:00,2022,1,12,9,Morning,1,2,2,Winter,False
9035,2022-01-12 10:00:00,2022,1,12,10,Morning,1,2,2,Winter,False
9036,2022-01-12 11:00:00,2022,1,12,11,Morning,1,2,2,Winter,False
9037,2022-01-12 12:00:00,2022,1,12,12,Afternoon,1,2,2,Winter,False
9038,2022-01-12 13:00:00,2022,1,12,13,Afternoon,1,2,2,Winter,False
9039,2022-01-12 14:00:00,2022,1,12,14,Afternoon,1,2,2,Winter,False
9040,2022-01-12 15:00:00,2022,1,12,15,Afternoon,1,2,2,Winter,False
9041,2022-01-12 16:00:00,2022,1,12,16,Afternoon,1,2,2,Winter,False
9042,2022-01-12 17:00:00,2022,1,12,17,Afternoon,1,2,2,Winter,False
9043,2022-01-12 18:00:00,2022,1,12,18,Evening,1,2,2,Winter,False
9044,2022-01-12 19:00:00,2022,1,12,19,Evening,1,2,2,Winter,False
9045,2022-01-12 20:00:00,2022,1,12,20,Evening,1,2,2,Winter,False
9046,2022-01-12 21:00:00,2022,1,12,21,Night,1,2,2,Winter,False
9047,2022-01-12 22:00:00,2022,1,12,22,Night,1,2,2,Winter,False
9048,2022-01-12 23:00:00,2022,1,12,23,Night,1,2,2,Winter,False
9049,2022-01-13 00:00:00,2022,1,13,0,Night,1,2,3,Winter,False
9050,2022-01-13 01:00:00,2022,1,13,1,Night,1,2,3,Winter,False
9051,2022-01-13 02:00:00,2022,1,13,2,Night,1,2,3,Winter,False
9052,2022-01-13 03:00:00,2022,1,13,3,Night,1,2,3,Winter,False
9053,2022-01-13 04:00:00,2022,1,13,4,Night,1,2,3,Winter,False
9054,2022-01-13 05:00:00,2022,1,13,5,Morning,1,2,3,Winter,False
9055,2022-01-13 06:00:00,2022,1,13,6,Morning,1,2,3,Winter,False
9056,2022-01-13 07:00:00,2022,1,13,7,Morning,1,2,3,Winter,False
9057,2022-01-13 08:00:00,2022,1,13,8,Morning,1,2,3,Winter,False
9058,2022-01-13 09:00:00,2022,1,13,9,Morning,1,2,3,Winter,False
9059,2022-01-13 10:00:00,2022,1,13,10,Morning,1,2,3,Winter,False
9060,2022-01-13 11:00:00,2022,1,13,11,Morning,1,2,3,Winter,False
9061,2022-01-13 12:00:00,2022,1,13,12,Afternoon,1,2,3,Winter,False
9062,2022-01-13 13:00:00,2022,1,13,13,Afternoon,1,2,3,Winter,False
9063,2022-01-13 14:00:00,2022,1,13,14,Afternoon,1,2,3,Winter,False
9064,2022-01-13 15:00:00,2022,1,13,15,Afternoon,1,2,3,Winter,False
9065,2022-01-13 16:00:00,2022,1,13,16,Afternoon,1,2,3,Winter,False
9066,2022-01-13 17:00:00,2022,1,13,17,Afternoon,1,2,3,Winter,False
9067,2022-01-13 18:00:00,2022,1,13,18,Evening,1,2,3,Winter,False
9068,2022-01-13 19:00:00,2022,1,13,19,Evening,1,2,3,Winter,False
9069,2022-01-13 20:00:00,2022,1,13,20,Evening,1,2,3,Winter,False
9070,2022-01-13 21:00:00,2022,1,13,21,Night,1,2,3,Winter,False
9071,2022-01-13 22:00:00,2022,1,13,22,Night,1,2,3,Winter,False
9072,2022-01-13 23:00:00,2022,1,13,23,Night,1,2,3,Winter,False
9073,2022-01-14 00:00:00,2022,1,14,0,Night,1,2,4,Winter,False
9074,2022-01-14 01:00:00,2022,1,14,1,Night,1,2,4,Winter,False
9075,2022-01-14 02:00:00,2022,1,14,2,Night,1,2,4,Winter,False
9076,2022-01-14 03:00:00,2022,1,14,3,Night,1,2,4,Winter,False
9077,2022-01-14 04:00:00,2022,1,14,4,Night,1,2,4,Winter,False
9078,2022-01-14 05:00:00,2022,1,14,5,Morning,1,2,4,Winter,False
9079,2022-01-14 06:00:00,2022,1,14,6,Morning,1,2,4,Winter,False
9080,2022-01-14 07:00:00,2022,1,14,7,Morning,1,2,4,Winter,False
9081,2022-01-14 08:00:00,2022,1,14,8,Morning,1,2,4,Winter,False
9082,2022-01-14 09:00:00,2022,1,14,9,Morning,1,2,4,Winter,False
9083,2022-01-14 10:00:00,2022,1,14,10,Morning,1,2,4,Winter,False
9084,2022-01-14 11:00:00,2022,1,14,11,Morning,1,2,4,Winter,False
9085,2022-01-14 12:00:00,2022,1,14,12,Afternoon,1,2,4,Winter,False
9086,2022-01-14 13:00:00,2022,1,14,13,Afternoon,1,2,4,Winter,False
9087,2022-01-14 14:00:00,2022,1,14,14,Afternoon,1,2,4,Winter,False
9088,2022-01-14 15:00:00,2022,1,14,15,Afternoon,1,2,4,Winter,False
9089,2022-01-14 16:00:00,2022,1,14,16,Afternoon,1,2,4,Winter,False
9090,2022-01-14 17:00:00,2022,1,14,17,Afternoon,1,2,4,Winter,False
9091,2022-01-14 18:00:00,2022,1,14,18,Evening,1,2,4,Winter,False
9092,2022-01-14 19:00:00,2022,1,14,19,Evening,1,2,4,Winter,False
9093,2022-01-14 20:00:00,2022,1,14,20,Evening,1,2,4,Winter,False
9094,2022-01-14 21:00:00,2022,1,14,21,Night,1,2,4,Winter,False
9095,2022-01-14 22:00:00,2022,1,14,22,Night,1,2,4,Winter,False
9096,2022-01-14 23:00:00,2022,1,14,23,Night,1,2,4,Winter,False
9097,2022-01-15 00:00:00,2022,1,15,0,Night,1,2,5,Winter,False
9098,2022-01-15 01:00:00,2022,1,15,1,Night,1,2,5,Winter,False
9099,2022-01-15 02:00:00,2022,1,15,2,Night,1,2,5,Winter,False
9100,2022-01-15 03:00:00,2022,1,15,3,Night,1,2,5,Winter,False
9101,2022-01-15 04:00:00,2022,1,15,4,Night,1,2,5,Winter,False
9102,2022-01-15 05:00:00,2022,1,15,5,Morning,1,2,5,Winter,False
9103,2022-01-15 06:00:00,2022,1,15,6,Morning,1,2,5,Winter,False
9104,2022-01-15 07:00:00,2022,1,15,7,Morning,1,2,5,Winter,False
9105,2022-01-15 08:00:00,2022,1,15,8,Morning,1,2,5,Winter,False
9106,2022-01-15 09:00:00,2022,1,15,9,Morning,1,2,5,Winter,False
9107,2022-01-15 10:00:00,2022,1,15,10,Morning,1,2,5,Winter,False
9108,2022-01-15 11:00:00,2022,1,15,11,Morning,1,2,5,Winter,False
9109,2022-01-15 12:00:00,2022,1,15,12,Afternoon,1,2,5,Winter,False
9110,2022-01-15 13:00:00,2022,1,15,13,Afternoon,1,2,5,Winter,False
9111,2022-01-15 14:00:00,2022,1,15,14,Afternoon,1,2,5,Winter,False
9112,2022-01-15 15:00:00,2022,1,15,15,Afternoon,1,2,5,Winter,False
